City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
New York,Rockaway Park,40.58034296,-73.8415337,Garden's Best,40.57951465,-73.83694693,Convenience Store
New York,Rockaway Park,40.58034296,-73.8415337,Belle Harbor Manor,40.57771343,-73.84494206,Smoke Shop
New York,Rockaway Park,40.58034296,-73.8415337,Beach 126th St,40.57764889,-73.84614785,Beach
New York,Somerville,40.59771062,-73.79664751,community playground,40.60113144,-73.79440308,Park
New York,Brookville,40.66000323,-73.75175311,Yaad an Farrin,40.6588,-73.7526,Market
New York,Brookville,40.66000323,-73.75175311,Super Deli,40.66015253,-73.75155416,Deli / Bodega
New York,Bellaire,40.73301404,-73.73889199,Cara Mia Restaurant,40.73040732,-73.74318102,Italian Restaurant
New York,Bellaire,40.73301404,-73.73889199,China King,40.72889604,-73.73728445,Chinese Restaurant
New York,Bellaire,40.73301404,-73.73889199,Winchesters bar,40.73330303,-73.73656064,Convenience Store
New York,Bellaire,40.73301404,-73.73889199,Sears Outlet,40.73119317,-73.74424754,Construction & Landscaping
New York,Bellaire,40.73301404,-73.73889199,Winchester Deli,40.73296966,-73.73743397,Deli / Bodega
New York,Bellaire,40.73301404,-73.73889199,Dunkin' Donuts / Baskin Robbins,40.73583921,-73.73811144,Coffee Shop
New York,Bellaire,40.73301404,-73.73889199,KeyFood,40.73048213,-73.7422091,Grocery Store
New York,Bellaire,40.73301404,-73.73889199,Q27 springfield blvd and union tpke,40.73686227,-73.74009449,Bus Stop
New York,Bellaire,40.73301404,-73.73889199,Grand Central Parkway at Exit 22,40.73687857,-73.74149099,Intersection
New York,Bellaire,40.73301404,-73.73889199,Winchester Deli,40.73040194,-73.73430416,Deli / Bodega
New York,Bellaire,40.73301404,-73.73889199,Silvermoon Diner,40.73039667,-73.73428797,Greek Restaurant
New York,Bellaire,40.73301404,-73.73889199,MTA Q43 Bus Stop (Hillside Avenue and Range Street),40.73317411,-73.73308894,Bus Station
New York,North Corona,40.754071,-73.85751791,Louis Armstrong House Museum,40.75462066,-73.86137159,Museum
New York,North Corona,40.754071,-73.85751791,Los Amigos Chimichurry,40.75119479,-73.85692482,South American Restaurant
New York,North Corona,40.754071,-73.85751791,Louis Armstrong Recreation Center/ELMCOR,40.75732397,-73.86107325,Gym / Fitness Center
New York,North Corona,40.754071,-73.85751791,Blink Fitness Corona,40.75080887,-73.8580543,Gym
New York,North Corona,40.754071,-73.85751791,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467,-73.85561923,Pizza Place
New York,North Corona,40.754071,-73.85751791,Best Western Plus Laguardia Airport Hotel Queens,40.75205238,-73.85347724,Hotel
New York,North Corona,40.754071,-73.85751791,Lovera Grocery/Chimi Spot,40.75315303,-73.85996568,Deli / Bodega
New York,North Corona,40.754071,-73.85751791,The Pine Restaurant,40.75466136,-73.85392465,Hotel Bar
New York,North Corona,40.754071,-73.85751791,Los Tres Potrillos,40.75171914,-73.85520402,Mexican Restaurant
New York,North Corona,40.754071,-73.85751791,King Empanadas,40.75251261,-73.85968471,Caribbean Restaurant
New York,North Corona,40.754071,-73.85751791,Timmy's Deli,40.7511875,-73.85554335,Deli / Bodega
New York,North Corona,40.754071,-73.85751791,111th Street & 38th Avenue,40.75316629,-73.85668071,Intersection
New York,North Corona,40.754071,-73.85751791,McDonald's,40.75683154,-73.85937383,Fast Food Restaurant
New York,North Corona,40.754071,-73.85751791,El Fogon Costeno,40.75777004,-73.85988884,Latin American Restaurant
New York,North Corona,40.754071,-73.85751791,The Cellphone Store (Tmobile Dealer),40.75729294,-73.85746147,Mobile Phone Shop
New York,North Corona,40.754071,-73.85751791,Bodega,40.75781286,-73.85836959,Deli / Bodega
New York,North Corona,40.754071,-73.85751791,Taste of Dolly's,40.75785065,-73.85653687,Pizza Place
New York,North Corona,40.754071,-73.85751791,mi casita bakery & restaurant,40.75776161,-73.85989069,Bakery
New York,North Corona,40.754071,-73.85751791,SpringHill Suites Fitness Center,40.75823433,-73.85754762,Gym / Fitness Center
New York,North Corona,40.754071,-73.85751791,111 Deli Stop Corp,40.758071,-73.859084,Deli / Bodega
New York,North Corona,40.754071,-73.85751791,las llaves de chile,40.757425,-73.860979,Bakery
New York,North Corona,40.754071,-73.85751791,Beky Bakery,40.75138175,-73.85313131,Bakery
New York,North Corona,40.754071,-73.85751791,Ranchero Merengue,40.75767117,-73.86081527,Spanish Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Bonelle Pastry Shop,40.71710362,-73.84057073,Bakery
New York,Forest Hills Gardens,40.71461108,-73.84102211,Nick's Pizza,40.71817997,-73.84069152,Pizza Place
New York,Forest Hills Gardens,40.71461108,-73.84102211,Hawthorne Park,40.71642237,-73.84008283,Park
New York,Forest Hills Gardens,40.71461108,-73.84102211,Flagpole Green - Forest Hills Gardens,40.7168811,-73.84405145,Plaza
New York,Forest Hills Gardens,40.71461108,-73.84102211,Jack & Nellie's,40.71819461,-73.84071242,Tapas Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Sakura-Ya,40.71827604,-73.84042377,Food & Drink Shop
New York,Forest Hills Gardens,40.71461108,-73.84102211,Sushi Time,40.71868261,-73.84145336,Sushi Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Natural Market,40.71845007,-73.84076189,Grocery Store
New York,Forest Hills Gardens,40.71461108,-73.84102211,Snowdays Shavery,40.71887342,-73.84189478,Dessert Shop
New York,Forest Hills Gardens,40.71461108,-73.84102211,Rove,40.71905818,-73.84187926,New American Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Violet's Bake Shoppe,40.71890358,-73.84134695,Asian Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Dunkin' Donuts,40.71818293,-73.84051005,Donut Shop
New York,Forest Hills Gardens,40.71461108,-73.84102211,Ehrenreich-Austin Playground,40.71578695,-73.8370655,Playground
New York,Forest Hills Gardens,40.71461108,-73.84102211,Baskin-Robbins,40.71817354,-73.84072034,Ice Cream Shop
New York,Forest Hills Gardens,40.71461108,-73.84102211,Bagels etc etc etc,40.718216,-73.84071354,Bagel Shop
New York,Forest Hills Gardens,40.71461108,-73.84102211,Michaels Bagels,40.71819982,-73.84070619,Bakery
New York,Forest Hills Gardens,40.71461108,-73.84102211,Xin Taste Lan Zhou Hand Pull Noodle,40.71888263,-73.84140147,Noodle House
New York,Forest Hills Gardens,40.71461108,-73.84102211,Violets Bakery,40.71882892,-73.84139494,Bakery
New York,Forest Hills Gardens,40.71461108,-73.84102211,Happy Fresh Tortilla Grill,40.71896188,-73.84134177,Mexican Restaurant
New York,Forest Hills Gardens,40.71461108,-73.84102211,Sammie's To Go,40.71903258,-73.84154457,Sandwich Place
New York,Forest Hills Gardens,40.71461108,-73.84102211,Rite Aid,40.718438,-73.838177,Pharmacy
New York,Forest Hills Gardens,40.71461108,-73.84102211,CTown Supermarkets,40.71861466,-73.84107054,Grocery Store
New York,Forest Hills Gardens,40.71461108,-73.84102211,Twin Value,40.71717333,-73.84055953,Grocery Store
New York,Forest Hills Gardens,40.71461108,-73.84102211,Pete's Paalace,40.710514,-73.84278,Polish Restaurant
New York,St. George,40.64498157,-74.07935313,Richmond County Bank Ballpark,40.64505584,-74.07686369,Baseball Stadium
New York,St. George,40.64498157,-74.07935313,Beso,40.64330639,-74.07650809,Tapas Restaurant
New York,St. George,40.64498157,-74.07935313,A&S Pizzeria,40.64393953,-74.07762592,Pizza Place
New York,St. George,40.64498157,-74.07935313,Staten Island September 11 Memorial,40.64676749,-74.07650993,Monument / Landmark
New York,St. George,40.64498157,-74.07935313,St. George Theatre,40.64225345,-74.07749649,Theater
New York,St. George,40.64498157,-74.07935313,Enoteca Maria,40.64194106,-74.07732027,Italian Restaurant
New York,St. George,40.64498157,-74.07935313,The Gavel Grill,40.64215661,-74.07667389,American Restaurant
New York,St. George,40.64498157,-74.07935313,Ruddy & Dean,40.64407378,-74.07668273,Bar
New York,St. George,40.64498157,-74.07935313,Steiny's Pub,40.64218527,-74.07659917,Bar
New York,St. George,40.64498157,-74.07935313,Hypno-Tronic Comics,40.64247602,-74.07658738,Toy / Game Store
New York,St. George,40.64498157,-74.07935313,Galerie St. George,40.64603366,-74.08467293,Art Gallery
New York,St. George,40.64498157,-74.07935313,Ruddy & Dean North Shore Steak Co.,40.64406846,-74.07668033,Steakhouse
New York,St. George,40.64498157,-74.07935313,Dunkin' Donuts,40.64376568,-74.07745313,Donut Shop
New York,St. George,40.64498157,-74.07935313,Postcards 9/11 Memorial,40.64654622,-74.07670307,Plaza
New York,St. George,40.64498157,-74.07935313,North Shore Esplanade,40.64692911,-74.07679796,Harbor / Marina
New York,St. George,40.64498157,-74.07935313,Healthy Grill,40.64264417,-74.07685161,Restaurant
New York,St. George,40.64498157,-74.07935313,St. George Esplanade,40.64523808,-74.07487318,Scenic Lookout
New York,St. George,40.64498157,-74.07935313,Rispoli Pastry Shop,40.64182126,-74.07710144,Bakery
New York,St. George,40.64498157,-74.07935313,Barrett Triangle,40.64173127,-74.07585919,Park
New York,St. George,40.64498157,-74.07935313,Fort Hill,40.64094193,-74.08123471,Park
New York,St. George,40.64498157,-74.07935313,Staten Island Visitor Information Booth,40.64463918,-74.07364559,Tourist Information Center
New York,New Brighton,40.64061456,-74.08701651,Family Dollar,40.63871001,-74.08776705,Discount Store
New York,New Brighton,40.64061456,-74.08701651,MTA Bus - Jersey St & Hendricks Av (S42/S52),40.64016716,-74.08715661,Bus Stop
New York,New Brighton,40.64061456,-74.08701651,MTA Bus - Jersey St & Scribner Av (S52),40.64017025,-74.08718218,Bus Stop
New York,New Brighton,40.64061456,-74.08701651,Hoebowl Bowling Center,40.64090099,-74.08509513,Bowling Alley
New York,New Brighton,40.64061456,-74.08701651,MTA Bus - Jersey St & Hendricks Av (S52/S42),40.64002775,-74.08713788,Bus Stop
New York,New Brighton,40.64061456,-74.08701651,Lopez  Grocery,40.64007989,-74.08728629,Deli / Bodega
New York,New Brighton,40.64061456,-74.08701651,LIW Home Improvement,40.641489,-74.084303,Construction & Landscaping
New York,New Brighton,40.64061456,-74.08701651,Bocce Courts,40.6398,-74.09,Park
New York,New Brighton,40.64061456,-74.08701651,Skyline Playground,40.6391896,-74.08986747,Playground
New York,New Brighton,40.64061456,-74.08701651,AK Food Deli,40.63798,-74.08697963,Deli / Bodega
New York,New Brighton,40.64061456,-74.08701651,Pak's Grocery,40.64374489,-74.08529963,Convenience Store
New York,New Brighton,40.64061456,-74.08701651,D & B Chinese Double,40.64377624,-74.08536305,Chinese Restaurant
New York,New Brighton,40.64061456,-74.08701651,MTA Bus - Richmond Ter & Jersey St (S40/S44/S90),40.64374011,-74.0852315,Bus Stop
New York,New Brighton,40.64061456,-74.08701651,Mahoney Park,40.64379259,-74.08531259,Park
New York,New Brighton,40.64061456,-74.08701651,Aqua King Laundromat,40.636521,-74.085261,Laundromat
New York,New Brighton,40.64061456,-74.08701651,Fort Hill,40.64094193,-74.08123471,Park
New York,Stapleton,40.62692763,-74.07790193,Defonte's Sandwich Shop,40.62696996,-74.07721261,Sandwich Place
New York,Stapleton,40.62692763,-74.07790193,Lakruwana,40.62565358,-74.07517363,Sri Lankan Restaurant
New York,Stapleton,40.62692763,-74.07790193,Tappen Park,40.62687228,-74.07685697,Park
New York,Stapleton,40.62692763,-74.07790193,Vida,40.62872271,-74.07980204,Restaurant
New York,Stapleton,40.62692763,-74.07790193,Campo Bello Restaurante,40.62446297,-74.07965239,Spanish Restaurant
New York,Stapleton,40.62692763,-74.07790193,5050 Skatepark,40.62805294,-74.07454755,Skate Park
New York,Stapleton,40.62692763,-74.07790193,The Hop Shoppe,40.62903399,-74.07975799,Beer Bar
New York,Stapleton,40.62692763,-74.07790193,Bay House Bistro,40.62782715,-74.07624427,Asian Restaurant
New York,Stapleton,40.62692763,-74.07790193,Vinum Wine Bar & Cafe,40.62485291,-74.07489046,Bar
New York,Stapleton,40.62692763,-74.07790193,Bari's Pizza & Pasta,40.62709237,-74.07599306,Pizza Place
New York,Stapleton,40.62692763,-74.07790193,Dunkin Donuts,40.63105755,-74.07677146,Donut Shop
New York,Stapleton,40.62692763,-74.07790193,Staten Island Urby,40.62900176,-74.07411591,Residential Building (Apartment / Condo)
New York,Stapleton,40.62692763,-74.07790193,El Patron Restaurant & Lounge Inc.,40.62904823,-74.07651377,Mexican Restaurant
New York,Stapleton,40.62692763,-74.07790193,Surf Restaurant,40.62841532,-74.07384753,New American Restaurant
New York,Stapleton,40.62692763,-74.07790193,SUBWAY,40.62714965,-74.07586483,Sandwich Place
New York,Stapleton,40.62692763,-74.07790193,Family Dollar,40.62660061,-74.07810847,Discount Store
New York,Stapleton,40.62692763,-74.07790193,Family Dollar,40.62842178,-74.0761261,Discount Store
New York,Stapleton,40.62692763,-74.07790193,Chase Bank,40.626851,-74.07553,Bank
New York,Stapleton,40.62692763,-74.07790193,Citibank,40.62791048,-74.07610595,Bank
New York,Stapleton,40.62692763,-74.07790193,McDonald's,40.62994716,-74.0764077,Fast Food Restaurant
New York,Stapleton,40.62692763,-74.07790193,MTA Bus - Bay St & Water St (S51/S76),40.62711656,-74.07586455,Bus Stop
New York,Stapleton,40.62692763,-74.07790193,Best Coffee Shop,40.62710028,-74.07797009,Coffee Shop
New York,Stapleton,40.62692763,-74.07790193,4ever Beauty Supply,40.62505797,-74.07942781,Cosmetics Shop
New York,Stapleton,40.62692763,-74.07790193,Taverna on the Bay,40.62590735,-74.07501698,Seafood Restaurant
New York,Stapleton,40.62692763,-74.07790193,Uncle Bourbon's,40.625264,-74.0748257,American Restaurant
New York,Stapleton,40.62692763,-74.07790193,Bay Point Pizzeria,40.62961635,-74.07646215,Pizza Place
New York,Stapleton,40.62692763,-74.07790193,Steven Nails,40.63008246,-74.07671454,Cosmetics Shop
New York,Stapleton,40.62692763,-74.07790193,Chieng Garden Kitchen,40.62421185,-74.08089497,Chinese Restaurant
New York,Stapleton,40.62692763,-74.07790193,Errigos,40.630459,-74.076767,Italian Restaurant
New York,Stapleton,40.62692763,-74.07790193,Gringos,40.628887,-74.0738,Mexican Restaurant
New York,Stapleton,40.62692763,-74.07790193,Homeport Pier,40.62931633,-74.07289412,Harbor / Marina
New York,Rosebank,40.61530495,-74.06980527,Bayou,40.61685348,-74.06816057,Cajun / Creole Restaurant
New York,Rosebank,40.61530495,-74.06980527,Pronto Pizza,40.61644869,-74.06794261,Pizza Place
New York,Rosebank,40.61530495,-74.06980527,Tony's Brick Oven Pizzeria,40.61518049,-74.06727895,Italian Restaurant
New York,Rosebank,40.61530495,-74.06980527,J's on the Bay,40.61422883,-74.06627118,Breakfast Spot
New York,Rosebank,40.61530495,-74.06980527,Top Tomato Super Store,40.61731312,-74.06809265,Grocery Store
New York,Rosebank,40.61530495,-74.06980527,Phil-Am Kusina,40.61242595,-74.07145458,Filipino Restaurant
New York,Rosebank,40.61530495,-74.06980527,Bin 5,40.61327825,-74.06545857,Italian Restaurant
New York,Rosebank,40.61530495,-74.06980527,Korzo Klub,40.61881854,-74.06942993,Eastern European Restaurant
New York,Rosebank,40.61530495,-74.06980527,CVS,40.61556925,-74.06698955,Pharmacy
New York,Rosebank,40.61530495,-74.06980527,Food Universe Marketplace,40.61673123,-74.07341499,Grocery Store
New York,Rosebank,40.61530495,-74.06980527,Bagels By The Bay,40.61318854,-74.06546253,Bagel Shop
New York,Rosebank,40.61530495,-74.06980527,Maizal,40.6183345,-74.0695467,Mexican Restaurant
New York,Rosebank,40.61530495,-74.06980527,Convenient Food Mart,40.61201313,-74.07061195,Restaurant
New York,Rosebank,40.61530495,-74.06980527,Redbox,40.61565,-74.067289,Video Store
New York,Rosebank,40.61530495,-74.06980527,Family Dollar,40.61673259,-74.0732383,Discount Store
New York,Rosebank,40.61530495,-74.06980527,Nails 21,40.6151098,-74.06690337,Cosmetics Shop
New York,Rosebank,40.61530495,-74.06980527,SUBWAY,40.61509018,-74.06673852,Sandwich Place
New York,Rosebank,40.61530495,-74.06980527,Dunkin' Donuts,40.61528404,-74.06664312,Donut Shop
New York,Rosebank,40.61530495,-74.06980527,Jackie's Cake Boutique,40.61664818,-74.06807005,Bakery
New York,Rosebank,40.61530495,-74.06980527,Classic Pizza,40.61277035,-74.07163783,Pizza Place
New York,Rosebank,40.61530495,-74.06980527,Lucky Deli & Grocery,40.6139719,-74.06603321,Deli / Bodega
New York,Rosebank,40.61530495,-74.06980527,Hylan Blvd & Bay Street,40.61385308,-74.06493395,Intersection
New York,Rosebank,40.61530495,-74.06980527,Penny Beach,40.61586795,-74.06445563,Beach
New York,West Brighton,40.63187893,-74.10718178,Panini Grill,40.63013747,-74.10815562,Italian Restaurant
New York,West Brighton,40.63187893,-74.10718178,Fab Cup,40.63012933,-74.10948604,Coffee Shop
New York,West Brighton,40.63187893,-74.10718178,Starbucks,40.63032034,-74.10608734,Coffee Shop
New York,West Brighton,40.63187893,-74.10718178,Rustic Music,40.63039017,-74.1080523,Music Store
New York,West Brighton,40.63187893,-74.10718178,Beans & Leaves,40.63071761,-74.10337597,Coffee Shop
New York,West Brighton,40.63187893,-74.10718178,Carvel Ice Cream,40.63050805,-74.10630778,Ice Cream Shop
New York,West Brighton,40.63187893,-74.10718178,Duffy's Tavern,40.62968757,-74.11092877,Burger Joint
New York,West Brighton,40.63187893,-74.10718178,Mandolin Brothers,40.63003772,-74.11004394,Music Store
New York,West Brighton,40.63187893,-74.10718178,Nürnberger Bierhaus,40.63476522,-74.10954908,German Restaurant
New York,West Brighton,40.63187893,-74.10718178,Jody's Club Forest,40.63089374,-74.10191247,Bar
New York,West Brighton,40.63187893,-74.10718178,Cafe Milano,40.63101379,-74.10290524,Italian Restaurant
New York,West Brighton,40.63187893,-74.10718178,Randall Manor Tavern,40.63473626,-74.10750089,American Restaurant
New York,West Brighton,40.63187893,-74.10718178,Ho' Brah Taco Joint,40.63081049,-74.10318848,Taco Place
New York,West Brighton,40.63187893,-74.10718178,Li Greci's Staaten,40.6295724,-74.1117852,Event Space
New York,West Brighton,40.63187893,-74.10718178,Better Gourmet Health Kitchen,40.63088132,-74.10281334,Juice Bar
New York,West Brighton,40.63187893,-74.10718178,Burrito Bar,40.63023752,-74.10877554,Mexican Restaurant
New York,West Brighton,40.63187893,-74.10718178,Jean's Fine Wine & Spirits,40.62986704,-74.10989555,Liquor Store
New York,West Brighton,40.63187893,-74.10718178,The Kettle Black,40.63094851,-74.1031844,Wings Joint
New York,West Brighton,40.63187893,-74.10718178,The Bagel Bin,40.63039335,-74.10649654,Bagel Shop
New York,West Brighton,40.63187893,-74.10718178,Pasticceria Bruno,40.6294815,-74.11159577,Café
New York,West Brighton,40.63187893,-74.10718178,Richmond Hood Company,40.63479279,-74.10980856,Board Shop
New York,West Brighton,40.63187893,-74.10718178,Liberty Tavern,40.63092852,-74.10213011,Bar
New York,West Brighton,40.63187893,-74.10718178,Planet Wings,40.63048534,-74.10621278,Fast Food Restaurant
New York,West Brighton,40.63187893,-74.10718178,Duane Reade,40.6296982,-74.1102294,Pharmacy
New York,West Brighton,40.63187893,-74.10718178,SUBWAY,40.62979399,-74.10961832,Sandwich Place
New York,West Brighton,40.63187893,-74.10718178,Kyoto Sushi 5,40.63082356,-74.10328888,Japanese Restaurant
New York,West Brighton,40.63187893,-74.10718178,Key Food Market Place,40.63069101,-74.10452524,Supermarket
New York,West Brighton,40.63187893,-74.10718178,Chase Bank,40.629431,-74.111415,Bank
New York,West Brighton,40.63187893,-74.10718178,Keyfood supermarket,40.63070332,-74.10443359,Food & Drink Shop
New York,West Brighton,40.63187893,-74.10718178,CVS/pharmacy,40.63077457,-74.10607004,Pharmacy
New York,West Brighton,40.63187893,-74.10718178,Kings Arms Diner,40.63038369,-74.106981,Diner
New York,West Brighton,40.63187893,-74.10718178,3 Guys Sushi,40.63008912,-74.10790609,Sushi Restaurant
New York,West Brighton,40.63187893,-74.10718178,MTA Bus - Castleton Av & Bard Av (S46/S96),40.63464822,-74.10623252,Bus Stop
New York,West Brighton,40.63187893,-74.10718178,King's Arms,40.62994223,-74.10997491,Diner
New York,West Brighton,40.63187893,-74.10718178,Puttin on a Bage,40.63473038,-74.10644613,Breakfast Spot
New York,West Brighton,40.63187893,-74.10718178,Yogurberry,40.630863,-74.103249,Ice Cream Shop
New York,West Brighton,40.63187893,-74.10718178,Island Garden,40.6348048,-74.10993066,Chinese Restaurant
New York,West Brighton,40.63187893,-74.10718178,Dick's Delicatessen,40.63470817,-74.11089357,Deli / Bodega
New York,Grymes Hill,40.62418479,-74.0872482,Silver Lake Park Dog Run,40.62639251,-74.0916258,Dog Run
New York,Grymes Hill,40.62418479,-74.0872482,Island Food Market Inc.,40.62318304,-74.08433403,Deli / Bodega
New York,Grymes Hill,40.62418479,-74.0872482,MTA Bus - Targee St & Broad St (S74),40.62314346,-74.08381998,Bus Stop
New York,Grymes Hill,40.62418479,-74.0872482,MTA Bus - Targee St & Young St (S74),40.62072213,-74.08430278,Bus Stop
New York,Todt Hill,40.59706852,-74.11132882,St Francis Woodlands,40.59661854,-74.11186345,Park
New York,Todt Hill,40.59706852,-74.11132882,Orange Trail,40.600509,-74.113474,Trail
New York,South Beach,40.58024741,-74.07955293,Franklin D. Roosevelt Boardwalk,40.57983234,-74.07614665,Beach
New York,South Beach,40.58024741,-74.07955293,Ocean Breeze Track & Field Athletic Complex,40.5830378,-74.07524353,Athletics & Sports
New York,South Beach,40.58024741,-74.07955293,Midland Beach Fishing Pier,40.57981173,-74.07606634,Pier
New York,South Beach,40.58024741,-74.07955293,Oceanview Deli,40.579158,-74.078493,Deli / Bodega
New York,South Beach,40.58024741,-74.07955293,Amazing Deli,40.57907879,-74.07829203,Deli / Bodega
New York,South Beach,40.58024741,-74.07955293,Ocean Breeze Pier,40.57797711,-74.07536566,Pier
New York,Port Richmond,40.63366931,-74.12943427,Enterprise Rent-A-Car,40.63686387,-74.12707933,Rental Car Location
New York,Port Richmond,40.63366931,-74.12943427,Dunkin' Donuts,40.63722476,-74.12762326,Donut Shop
New York,Port Richmond,40.63366931,-74.12943427,Dependable Auto Body,40.634294,-74.128164,Automotive Shop
New York,Port Richmond,40.63366931,-74.12943427,Heberton Deli,40.6326519,-74.13408122,Breakfast Spot
New York,Port Richmond,40.63366931,-74.12943427,Val's Pizza,40.63711121,-74.12750027,Pizza Place
New York,Port Richmond,40.63366931,-74.12943427,Caramba Cafe,40.633958,-74.123992,Food
New York,Mariner's Harbor,40.63254639,-74.15008537,Bella Mama Rose Italian Restaurant,40.63177191,-74.14694966,Italian Restaurant
New York,Mariner's Harbor,40.63254639,-74.15008537,KCM Plumbing & Heating Corporation,40.632953,-74.149662,Construction & Landscaping
New York,Mariner's Harbor,40.63254639,-74.15008537,MTA Bus - Walker St & Simonson Av (S46/S96),40.6326963,-74.15191058,Bus Stop
New York,Mariner's Harbor,40.63254639,-74.15008537,La Campeña,40.63126409,-74.14745304,Deli / Bodega
New York,Mariner's Harbor,40.63254639,-74.15008537,Air-Temp Heating and Cooling,40.632235,-74.153278,Other Repair Shop
New York,Mariner's Harbor,40.63254639,-74.15008537,bella mama rosa staten island,40.63180537,-74.146874,Italian Restaurant
New York,Mariner's Harbor,40.63254639,-74.15008537,Elm Park Deli & Grocery,40.63486145,-74.14582453,Deli / Bodega
New York,Mariner's Harbor,40.63254639,-74.15008537,Studio Club,40.633667,-74.155629,Nightlife Spot
New York,Port Ivory,40.63968298,-74.17464533,Jonesys Tavern,40.63964,-74.171252,Bar
New York,Castleton Corners,40.61333594,-74.11918059,Joe & Pat Pizzeria and Restaurant,40.61304648,-74.12212777,Pizza Place
New York,Castleton Corners,40.61333594,-74.11918059,Goodfella's Pizza & Restaurant,40.61311431,-74.1239989,Pizza Place
New York,Castleton Corners,40.61333594,-74.11918059,Ron & Dave's Tattooing,40.612686,-74.12225,Tattoo Parlor
New York,Castleton Corners,40.61333594,-74.11918059,SUBWAY,40.61317762,-74.12131385,Sandwich Place
New York,Castleton Corners,40.61333594,-74.11918059,Baskin-Robbins,40.61310309,-74.12099375,Ice Cream Shop
New York,Castleton Corners,40.61333594,-74.11918059,TD Bank,40.61269929,-74.1242207,Bank
New York,Castleton Corners,40.61333594,-74.11918059,Met Food,40.61313992,-74.12354136,Grocery Store
New York,Castleton Corners,40.61333594,-74.11918059,Domino's Pizza,40.6133024,-74.1229919,Pizza Place
New York,Castleton Corners,40.61333594,-74.11918059,Staten Island Mini Golf & Battling Cages,40.60941075,-74.11985822,Mini Golf
New York,Castleton Corners,40.61333594,-74.11918059,Tokyo Sushi Japanese,40.61312072,-74.12090703,Japanese Restaurant
New York,Castleton Corners,40.61333594,-74.11918059,Mike's Bagel Bistro & Souvlaki Express,40.61289516,-74.12379575,Bagel Shop
New York,Castleton Corners,40.61333594,-74.11918059,Burger Chef,40.61310591,-74.12371916,Burger Joint
New York,Castleton Corners,40.61333594,-74.11918059,Staten Island FunPark,40.609471,-74.119783,Go Kart Track
New York,New Springville,40.59425238,-74.16496031,Barnes & Noble,40.59228483,-74.16260719,Bookstore
New York,New Springville,40.59425238,-74.16496031,City Wine Cellar,40.59156392,-74.16403583,Liquor Store
New York,New Springville,40.59425238,-74.16496031,Trader Joe's,40.58999716,-74.16571467,Grocery Store
New York,New Springville,40.59425238,-74.16496031,European Wax Center,40.59110329,-74.16448833,Health & Beauty Service
New York,New Springville,40.59425238,-74.16496031,Heartland Bagels - Richmond Ave,40.59146407,-74.16418596,Bagel Shop
New York,New Springville,40.59425238,-74.16496031,Barnes & Noble Cafe,40.59238507,-74.16290129,Coffee Shop
New York,New Springville,40.59425238,-74.16496031,T-Mobile,40.59530799,-74.16240446,Mobile Phone Shop
New York,New Springville,40.59425238,-74.16496031,Holy Schnitzel,40.58977776,-74.16439041,Restaurant
New York,New Springville,40.59425238,-74.16496031,QDOBA Mexican Eats,40.5909426,-74.16427553,Mexican Restaurant
New York,New Springville,40.59425238,-74.16496031,Cold Stone Creamery,40.590823,-74.164608,Ice Cream Shop
New York,New Springville,40.59425238,-74.16496031,Dunkin Donuts,40.59097799,-74.16465739,Donut Shop
New York,New Springville,40.59425238,-74.16496031,1001 Nights Cafe,40.59812566,-74.16220419,Hookah Bar
New York,New Springville,40.59425238,-74.16496031,SUBWAY,40.5934129,-74.16256118,Sandwich Place
New York,New Springville,40.59425238,-74.16496031,Rite Aid,40.5915815,-74.1634231,Pharmacy
New York,New Springville,40.59425238,-74.16496031,Bario's,40.58985571,-74.16466233,Pizza Place
New York,New Springville,40.59425238,-74.16496031,Grape Vine,40.59414717,-74.16178216,Flower Shop
New York,New Springville,40.59425238,-74.16496031,Heartland Nails,40.59156789,-74.1638732,Spa
New York,New Springville,40.59425238,-74.16496031,Designer Optical Outlet,40.59145879,-74.16400109,Optical Shop
New York,New Springville,40.59425238,-74.16496031,Mr. Pizza's Pasta House,40.59135572,-74.16431045,Pizza Place
New York,New Springville,40.59425238,-74.16496031,Life Uniform,40.591461,-74.163744,Accessories Store
New York,New Springville,40.59425238,-74.16496031,Soup Man,40.59099534,-74.16465473,Soup Place
New York,New Springville,40.59425238,-74.16496031,Peking Taste IV,40.59096299,-74.16480954,Chinese Restaurant
New York,New Springville,40.59425238,-74.16496031,Sprint Store,40.5904278,-74.1649865,Mobile Phone Shop
New York,Travis,40.58631375,-74.19073718,El Pollo II Restaurant,40.59058461,-74.19226119,Spanish Restaurant
New York,Travis,40.58631375,-74.19073718,Showplace Bowling Alley,40.58844443,-74.19168113,Bowling Alley
New York,Travis,40.58631375,-74.19073718,New York Sports Club,40.58609779,-74.19373988,Gym
New York,Travis,40.58631375,-74.19073718,The Looney Bin Comedy Club,40.5884863,-74.19170098,Comedy Club
